200	"	PA4-H-Unknown-Output.txt"	"	0"
-43.06	-6.12	-30.09	-43.06	-6.12	-30.09	0.0
5.44	23.98	20.28	5.44	23.97	20.28	0.01
-37.6	-14.73	-11.31	-37.6	-14.74	-11.31	0.0
35.47	10.44	-17.04	35.47	10.44	-17.04	0.0
2.91	-9.32	19.74	2.91	-9.32	19.74	0.0
-7.11	-22.79	-39.19	-7.11	-22.79	-39.19	0.0
-5.2	9.65	-3.68	-5.2	9.65	-3.68	0.0
15.57	24.0	18.01	15.58	24.01	18.01	0.0
11.27	14.05	-11.26	11.27	14.05	-11.26	0.0
-3.43	-12.59	-40.08	-3.43	-12.59	-40.08	0.0
-3.12	-21.65	-34.86	-3.12	-21.65	-34.86	0.0
21.42	20.55	25.09	21.43	20.56	25.09	0.0
-7.29	3.85	33.37	-7.29	3.85	33.37	0.0
-2.39	17.16	8.11	-2.39	17.16	8.12	0.0
-16.05	2.06	-44.71	-16.05	2.06	-44.71	0.0
-27.81	-30.45	-34.12	-27.81	-30.45	-34.12	0.0
17.5	-17.25	-11.3	17.5	-17.25	-11.3	0.0
8.55	-13.01	4.51	8.55	-13.02	4.52	0.0
1.84	10.18	-10.84	1.83	10.18	-10.84	0.0
-4.59	-23.41	-16.98	-4.59	-23.41	-16.98	0.0
-12.53	10.12	-21.06	-12.53	10.11	-21.06	0.0
-25.05	-31.44	-18.96	-25.05	-31.45	-18.96	0.0
15.05	19.68	-30.6	15.05	19.68	-30.6	0.0
-1.26	-16.22	-5.56	-1.26	-16.22	-5.56	0.0
14.02	22.76	-24.21	14.02	22.76	-24.21	0.0
36.82	-2.17	-6.57	36.82	-2.17	-6.57	0.0
-39.09	-4.0	-38.61	-39.09	-4.0	-38.61	0.0
-20.39	-13.29	-47.2	-20.39	-13.3	-47.19	0.0
28.16	-11.41	-19.11	28.16	-11.41	-19.11	0.0
37.72	4.4	-13.35	37.72	4.4	-13.35	0.0
-0.31	17.81	51.95	-0.32	17.81	51.95	0.0
-6.5	9.31	59.83	-6.5	9.31	59.83	0.0
-42.88	-16.51	-25.55	-42.88	-16.51	-25.55	0.0
27.78	22.69	-6.37	27.78	22.7	-6.37	0.0
-30.48	-15.2	-46.68	-30.48	-15.2	-46.68	0.0
0.5	-10.77	13.92	0.5	-10.77	13.92	0.0
-29.79	-5.73	-8.62	-29.79	-5.73	-8.62	0.0
5.2	-7.48	60.83	5.2	-7.47	60.83	0.0
-0.03	17.25	58.0	-0.03	17.24	58.0	0.0
38.77	3.63	-11.6	38.77	3.63	-11.6	0.0
-0.07	19.06	6.82	-0.06	19.05	6.82	0.0
6.67	-6.87	36.34	6.67	-6.87	36.34	0.0
-6.61	13.62	44.08	-6.6	13.62	44.08	0.0
-17.26	-31.96	-22.72	-17.26	-31.96	-22.72	0.0
-33.62	-18.88	-9.52	-33.62	-18.88	-9.52	0.0
-1.13	-0.66	-26.48	-1.13	-0.66	-26.48	0.0
-38.94	0.56	-34.81	-38.94	0.56	-34.81	0.0
-26.48	10.08	-33.24	-26.48	10.08	-33.25	0.0
-22.12	-11.3	-48.94	-22.13	-11.3	-48.94	0.0
15.51	21.87	35.72	15.51	21.88	35.73	0.0
-8.24	7.87	-6.59	-8.24	7.87	-6.59	0.0
12.47	-13.03	4.29	12.47	-13.02	4.29	0.0
21.08	4.83	59.58	21.06	4.83	59.58	0.0
10.81	-6.45	50.12	10.81	-6.46	50.12	0.0
21.61	-6.91	-24.32	21.61	-6.91	-24.32	0.0
-42.59	-11.27	-18.78	-42.59	-11.27	-18.78	0.0
23.9	6.0	41.77	23.9	6.0	41.77	0.0
-4.99	-22.56	-14.86	-4.99	-22.56	-14.86	0.0
7.19	-14.02	0.9	7.19	-14.01	0.89	0.0
12.12	16.99	-22.7	12.12	16.99	-22.7	0.0
-37.6	-3.72	-12.66	-37.6	-3.72	-12.66	0.0
18.51	25.35	-22.07	18.51	25.35	-22.07	0.0
15.75	-2.92	-22.25	15.75	-2.92	-22.25	0.0
33.39	-5.26	-20.79	33.39	-5.25	-20.79	0.0
-31.51	-29.87	-23.37	-31.51	-29.87	-23.37	0.0
-22.33	5.34	-42.0	-22.33	5.34	-42.0	0.0
-4.24	13.77	57.19	-4.23	13.76	57.19	0.0
-8.9	7.54	30.84	-8.9	7.54	30.84	0.0
-29.38	-30.4	-20.61	-29.38	-30.4	-20.61	0.0
-4.99	20.99	14.33	-4.99	20.99	14.33	0.0
-32.31	3.83	-39.29	-32.31	3.83	-39.29	0.0
-5.57	5.61	-25.5	-5.57	5.61	-25.5	0.0
13.61	27.51	2.09	13.61	27.5	2.1	0.0
22.17	3.82	50.57	22.17	3.82	50.57	0.0
-43.0	-6.54	-30.3	-43.0	-6.54	-30.3	0.0
30.77	17.81	10.78	30.77	17.81	10.78	0.0
26.98	7.67	27.86	26.97	7.67	27.86	0.0
15.99	9.24	-20.71	16.0	9.24	-20.71	0.0
8.83	-7.24	60.91	8.83	-7.24	60.91	0.0
-15.24	21.03	24.02	-15.24	21.03	24.02	0.0
-12.21	8.8	-33.59	-12.21	8.8	-33.59	0.0
19.76	-6.32	18.72	19.76	-6.32	18.72	0.0
-4.45	-1.19	-36.39	-4.45	-1.19	-36.39	0.0
-13.24	-26.78	-40.0	-13.24	-26.78	-40.0	0.0
-39.16	-11.75	-40.36	-39.16	-11.75	-40.36	0.0
4.14	-8.33	23.94	4.14	-8.33	23.94	0.0
-36.53	2.55	-36.67	-36.53	2.56	-36.67	0.0
26.86	23.12	-10.73	26.86	23.12	-10.73	0.0
-11.51	-15.37	-46.49	-11.51	-15.37	-46.49	0.0
10.63	-6.38	34.42	10.63	-6.39	34.42	0.0
17.52	-5.44	31.6	17.52	-5.44	31.6	0.0
23.84	-10.59	0.19	23.84	-10.59	0.19	0.0
19.03	-6.51	-23.52	19.03	-6.51	-23.52	0.0
13.78	-9.95	-20.71	13.78	-9.95	-20.71	0.0
-15.58	13.8	21.06	-15.58	13.81	21.06	0.0
3.92	-9.32	18.91	3.92	-9.32	18.91	0.0
24.77	24.08	-12.13	24.77	24.08	-12.13	0.0
-3.08	-22.18	-16.87	-3.09	-22.18	-16.88	0.0
-17.23	1.44	-3.51	-17.23	1.44	-3.51	0.0
-30.87	5.78	-38.54	-30.87	5.78	-38.54	0.0
-21.58	2.99	-11.99	-21.58	2.99	-11.99	0.0
5.8	-12.89	3.84	5.8	-12.9	3.84	0.0
39.43	7.52	4.52	39.43	7.52	4.52	0.0
14.84	-5.61	38.72	14.84	-5.61	38.72	0.0
-21.67	-9.73	-49.24	-21.67	-9.73	-49.24	0.0
10.77	-16.39	-9.98	10.77	-16.39	-9.98	0.0
-17.86	-31.93	-32.14	-17.86	-31.92	-32.14	0.0
25.11	-10.88	-0.87	25.11	-10.88	-0.87	0.0
16.79	8.45	-24.06	16.78	8.45	-24.06	0.0
-15.88	19.87	27.37	-15.88	19.87	27.37	0.0
-9.75	16.33	14.61	-9.75	16.33	14.61	0.0
-6.97	5.13	53.77	-6.98	5.13	53.77	0.0
-32.35	7.98	-20.54	-32.35	7.98	-20.54	0.0
-22.59	-31.18	-35.07	-22.59	-31.18	-35.07	0.0
5.88	1.04	63.36	5.88	1.04	63.36	0.0
20.64	2.83	59.97	20.65	2.82	59.97	0.0
21.63	12.65	49.61	21.63	12.65	49.61	0.0
-11.22	7.28	10.46	-11.23	7.28	10.46	0.0
12.54	16.89	-28.49	12.54	16.89	-28.49	0.0
-11.98	-28.22	-16.9	-11.98	-28.22	-16.9	0.0
0.35	18.57	49.97	0.35	18.58	49.97	0.0
23.0	7.48	47.29	22.99	7.48	47.29	0.0
33.68	11.73	-21.15	33.68	11.73	-21.15	0.0
-23.32	-10.71	-49.31	-23.32	-10.71	-49.31	0.0
14.55	-17.49	-8.43	14.55	-17.48	-8.43	0.0
-42.83	-10.93	-19.48	-42.83	-10.93	-19.48	0.0
-1.62	16.21	56.02	-1.63	16.22	56.02	0.0
31.77	18.41	8.17	31.77	18.41	8.17	0.0
-11.7	2.82	15.67	-11.69	2.82	15.67	0.0
33.08	-5.98	-2.03	33.08	-5.98	-2.03	0.0
-23.79	6.92	-40.52	-23.79	6.92	-40.53	0.0
1.0	-10.75	14.4	1.0	-10.75	14.4	0.0
-34.64	-0.71	-42.04	-34.64	-0.71	-42.04	0.0
34.36	11.79	10.85	34.36	11.79	10.85	0.0
8.45	-9.04	-22.87	8.45	-9.04	-22.87	0.0
12.18	20.77	-19.01	12.19	20.77	-19.01	0.0
38.91	1.99	6.98	38.91	2.0	6.98	0.0
30.34	20.7	-1.54	30.34	20.7	-1.54	0.0
-12.58	-28.98	-35.96	-12.57	-28.99	-35.97	0.0
