200	"	PA4-F-Debug-Output.txt"	"	0"
-3.43	4.73	-23.89	-3.42	4.74	-23.9	0.02
-16.36	10.65	-33.99	-16.34	10.68	-33.99	0.03
5.49	20.46	43.47	5.49	20.47	43.47	0.02
11.73	25.8	11.5	11.73	25.78	11.5	0.0
-27.19	-31.23	-32.85	-27.2	-31.26	-32.86	0.0
10.9	17.64	-11.23	10.93	17.66	-11.21	0.0
-9.97	-26.27	-15.42	-9.98	-26.26	-15.43	0.0
-5.44	19.88	39.71	-5.47	20.02	39.78	0.0
-6.29	9.78	50.52	-6.27	9.78	50.52	0.0
-6.2	-1.73	36.14	-6.33	-1.75	36.16	0.0
-10.47	6.96	3.06	-10.55	7.04	3.05	0.0
-3.14	-18.75	-10.31	-3.14	-18.77	-10.3	0.0
-38.21	-23.43	-32.01	-38.25	-23.46	-32.02	0.0
-42.08	-11.28	-29.04	-42.07	-11.27	-29.03	0.0
30.5	-2.74	-26.14	30.49	-2.74	-26.21	0.0
-2.14	16.69	49.03	-2.08	16.62	48.98	0.0
0.28	10.82	-7.75	0.26	10.86	-7.77	0.0
-31.94	-3.38	-9.97	-31.95	-3.36	-9.92	0.0
-9.07	-29.1	-28.16	-9.01	-29.19	-28.18	0.0
-26.82	-0.13	-45.53	-26.78	-0.18	-45.45	0.0
-14.96	12.82	29.8	-14.94	12.84	29.79	0.0
-7.18	1.72	32.97	-6.84	1.74	32.94	0.0
6.36	10.34	-12.04	6.35	10.38	-12.07	0.0
21.3	-3.74	-24.65	21.29	-3.74	-24.66	0.0
17.83	27.03	-1.25	17.83	27.07	-1.25	0.0
20.25	-11.97	-20.8	20.22	-12.0	-20.83	0.0
-1.93	-19.94	-34.91	-1.98	-19.9	-34.87	0.0
-1.16	-15.3	-36.23	-1.03	-15.28	-36.31	0.0
-0.55	-6.23	55.78	-0.6	-6.35	55.78	0.0
0.06	0.39	-24.87	0.06	0.39	-24.86	0.0
3.24	20.06	2.66	3.28	20.03	2.67	0.0
-31.81	-26.91	-15.81	-31.8	-26.9	-15.82	0.0
-1.96	-8.45	-32.86	-2.01	-8.46	-32.85	0.0
-34.39	4.45	-36.81	-34.42	4.48	-36.84	0.0
-6.59	1.94	39.64	-6.81	1.9	39.65	0.0
-28.66	-17.75	-7.34	-28.66	-17.74	-7.27	0.0
-3.04	-4.93	-35.56	-3.0	-4.91	-35.55	0.0
1.92	-9.36	20.9	1.9	-9.28	20.88	0.0
21.31	-14.02	-3.59	21.32	-14.05	-3.57	0.0
-37.75	-24.04	-32.09	-37.82	-24.1	-32.11	0.0
-27.75	11.13	-26.22	-27.74	11.11	-26.22	0.0
18.11	-7.66	13.64	18.11	-7.66	13.64	0.0
23.14	-1.29	33.92	23.09	-1.24	33.9	0.0
35.3	-2.12	-19.12	35.29	-2.12	-19.11	0.0
-0.27	-18.17	-31.63	-0.28	-18.16	-31.63	0.0
8.46	-16.1	-7.13	8.46	-16.13	-7.13	0.0
14.88	22.52	31.96	14.91	22.66	31.95	0.0
32.89	7.9	14.13	32.92	7.9	14.15	0.0
-36.56	-19.69	-12.5	-36.59	-19.71	-12.48	0.0
37.21	12.92	3.66	37.25	12.95	3.66	0.0
27.38	22.85	-9.65	27.35	22.82	-9.64	0.0
-3.04	14.86	58.64	-3.04	14.86	58.64	0.0
22.92	2.98	-28.82	22.9	2.95	-28.86	0.0
3.11	-9.33	19.4	3.12	-9.36	19.4	0.0
2.73	-12.34	-25.81	2.7	-12.34	-25.78	0.0
6.05	-14.37	-20.79	5.98	-14.29	-20.74	0.0
-8.09	20.94	36.92	-8.08	20.89	36.88	0.0
27.19	3.67	26.85	27.09	3.68	26.82	0.0
4.9	23.78	6.31	4.94	23.73	6.33	0.0
7.2	22.9	28.4	7.2	22.99	28.41	0.0
31.01	-8.53	-1.92	31.02	-8.55	-1.92	0.0
23.51	-8.02	7.36	23.49	-7.95	7.34	0.0
-13.6	16.78	17.72	-13.53	16.76	17.82	0.0
-30.53	-17.48	-46.16	-30.52	-17.48	-46.15	0.0
-4.91	10.71	-0.35	-4.94	10.75	-0.36	0.0
-26.82	11.43	-24.73	-26.79	11.34	-24.74	0.0
9.74	-7.13	24.66	9.72	-6.93	24.64	0.0
6.19	20.45	44.41	6.21	20.28	44.39	0.0
-31.07	-29.57	-32.63	-31.06	-29.55	-32.62	0.0
-3.35	12.64	1.96	-3.37	12.67	1.95	0.0
-3.53	-4.06	56.92	-3.56	-4.09	56.92	0.0
-8.42	-28.85	-26.14	-8.51	-28.73	-26.16	0.0
18.17	17.47	51.4	18.2	17.5	51.41	0.0
-3.8	-24.85	-28.74	-3.85	-24.81	-28.73	0.0
-23.74	-30.39	-16.54	-23.73	-30.46	-16.51	0.0
35.98	5.66	-18.68	36.0	5.65	-18.69	0.0
-1.04	-5.69	49.41	-1.08	-5.76	49.41	0.0
3.4	13.57	63.15	3.4	13.56	63.05	0.0
-40.81	-5.33	-35.71	-40.77	-5.31	-35.69	0.0
-33.01	-27.67	-18.38	-33.06	-27.73	-18.36	0.0
32.65	2.09	15.18	32.68	2.08	15.2	0.0
-30.23	-8.73	-6.74	-30.23	-8.73	-6.74	0.0
11.23	18.99	-13.5	11.19	18.98	-13.51	0.0
16.56	-3.65	58.4	16.44	-3.54	58.39	0.0
-19.0	11.52	-32.6	-19.01	11.5	-32.6	0.0
-16.57	-1.29	-47.07	-16.57	-1.28	-47.1	0.0
-15.42	-1.61	3.89	-15.4	-1.61	3.88	0.0
-1.46	-5.72	54.36	-1.46	-5.72	54.36	0.0
36.23	14.48	4.24	36.17	14.43	4.24	0.0
-6.78	4.48	46.18	-6.76	4.49	46.19	0.0
-5.69	16.64	43.71	-5.74	16.67	43.74	0.0
3.6	4.93	-19.2	3.6	4.94	-19.21	0.0
9.9	-3.93	63.37	9.9	-3.93	63.39	0.0
-8.78	6.34	-33.99	-8.71	6.41	-34.03	0.0
-3.92	-8.84	20.82	-3.89	-8.79	20.81	0.0
22.82	11.03	-31.01	22.82	11.04	-30.99	0.0
-24.97	3.42	-13.56	-24.97	3.41	-13.57	0.0
-39.34	-2.36	-37.25	-39.25	-2.38	-37.2	0.0
11.33	24.55	-7.14	11.32	24.56	-7.15	0.0
17.15	-8.92	-21.56	17.16	-8.87	-21.51	0.0
-41.01	-18.63	-19.77	-41.07	-18.65	-19.76	0.0
-30.85	6.02	-38.01	-30.89	6.09	-38.04	0.0
-3.44	4.65	-24.03	-3.45	4.64	-24.03	0.0
-8.05	6.49	-28.23	-8.04	6.5	-28.23	0.0
-7.95	21.71	16.6	-7.95	21.71	16.6	0.0
-7.85	5.86	-30.83	-7.89	5.83	-30.82	0.0
34.62	4.12	-21.76	34.72	4.12	-21.82	0.0
10.53	-6.65	52.11	10.56	-6.78	52.1	0.0
-10.31	6.87	-5.16	-10.27	6.79	-5.17	0.0
-10.81	-23.52	-11.72	-10.8	-23.54	-11.69	0.0
13.21	-17.13	-8.69	13.18	-17.22	-8.72	0.0
33.94	12.91	-18.99	33.96	12.92	-19.0	0.0
16.3	4.26	63.04	16.3	4.25	63.1	0.0
21.54	-15.73	-15.35	21.57	-15.89	-15.36	0.0
-11.39	-25.86	-39.95	-11.32	-25.98	-40.05	0.0
-26.44	-22.78	-8.4	-26.45	-22.83	-8.35	0.0
-28.11	-18.39	-7.23	-28.11	-18.39	-7.24	0.0
23.09	5.27	45.53	23.29	5.24	45.56	0.0
-35.64	-25.05	-35.03	-35.7	-25.1	-35.05	0.0
6.03	-6.91	39.2	6.02	-6.83	39.2	0.0
-10.19	-6.9	8.94	-10.25	-6.96	8.97	0.0
14.45	-2.36	63.09	14.45	-2.36	63.1	0.0
-6.77	8.38	-9.16	-6.75	8.32	-9.17	0.0
25.65	21.16	13.51	25.63	21.13	13.5	0.0
34.72	-4.8	4.86	34.69	-4.77	4.86	0.0
23.0	5.17	45.94	23.1	5.15	45.95	0.0
24.61	11.94	33.35	24.59	11.93	33.35	0.0
-8.14	8.11	-21.6	-8.13	8.12	-21.6	0.0
-22.6	-21.55	-45.97	-22.61	-21.56	-45.99	0.0
10.62	22.44	31.29	10.62	22.62	31.31	0.0
9.85	-6.51	-21.82	9.84	-6.5	-21.81	0.0
-6.38	9.71	59.7	-6.26	9.67	59.7	0.0
-15.61	-11.84	-2.47	-15.59	-11.81	-2.52	0.0
-21.94	-6.33	-4.62	-21.92	-6.34	-4.64	0.0
-14.61	4.87	-41.97	-14.6	4.9	-42.01	0.0
-11.93	9.25	-29.17	-11.94	9.23	-29.16	0.0
17.97	-7.6	14.06	17.95	-7.49	14.04	0.0
-29.13	0.23	-44.18	-29.16	0.27	-44.24	0.0
-12.26	9.3	-18.66	-12.25	9.33	-18.65	0.0
-2.9	10.9	62.83	-2.93	10.92	62.9	0.0
-12.16	20.86	18.35	-12.18	20.9	18.31	0.0
-0.56	1.64	-24.72	-0.56	1.64	-24.72	0.0
-39.66	-14.69	-37.38	-39.62	-14.68	-37.37	0.0
13.17	10.61	-14.3	13.21	10.6	-14.29	0.0
-10.77	-18.74	-44.94	-10.81	-18.7	-44.97	0.0
23.48	8.0	44.05	23.46	7.99	44.04	0.0
11.66	20.23	-14.49	11.61	20.25	-14.51	0.0
10.59	2.71	63.06	10.59	2.71	63.05	0.0
-20.88	-30.46	-36.83	-20.88	-30.47	-36.83	0.0
3.97	-0.5	63.34	3.97	-0.5	63.38	0.0
-37.62	-13.35	-42.31	-37.64	-13.36	-42.32	0.0
-39.65	-13.27	-13.83	-39.66	-13.28	-13.82	0.0
38.02	-1.01	-11.36	37.98	-0.98	-11.35	0.0
-37.97	4.14	-28.79	-37.99	4.16	-28.8	0.0
-35.25	-17.2	-9.95	-35.25	-17.21	-9.94	0.0
-40.91	-19.78	-29.78	-40.94	-19.78	-29.79	0.0
25.99	-1.95	23.76	26.08	-2.05	23.81	0.0
-4.88	16.18	9.88	-4.9	16.2	9.86	0.0
15.05	12.55	63.16	15.05	12.55	63.15	0.0
24.82	6.62	-30.33	24.82	6.62	-30.31	0.0
13.03	0.85	63.02	13.03	0.85	62.99	0.0
-30.2	-11.46	-47.24	-30.18	-11.46	-47.2	0.0
-4.97	-2.3	56.82	-4.97	-2.3	56.82	0.0
-13.42	16.1	34.79	-13.47	16.06	34.84	0.0
31.54	10.94	14.99	31.63	10.97	15.03	0.0
27.5	13.13	21.83	27.57	13.15	21.85	0.0
