200	"	PA4-E-Debug-Output.txt"	"	0"
-1.55	24.11	21.66	-1.55	23.97	21.67	0.15
-16.92	6.17	-13.22	-16.93	6.21	-13.17	0.07
6.52	16.65	-5.97	6.56	16.62	-5.95	0.06
11.08	-6.58	57.0	11.08	-6.57	57.0	0.0
5.06	7.5	63.34	5.06	7.5	63.38	0.0
32.19	13.85	12.46	32.23	13.88	12.5	0.0
5.08	15.56	63.14	5.08	15.56	63.16	0.0
4.22	-7.02	39.33	4.21	-7.12	39.33	0.0
30.99	16.71	11.57	31.02	16.73	11.6	0.0
11.64	21.94	36.23	11.63	21.96	36.23	0.0
-14.76	13.51	19.92	-14.75	13.51	19.93	0.0
-4.5	13.25	5.7	-4.55	13.32	5.67	0.0
-31.35	-29.59	-31.78	-31.38	-29.65	-31.79	0.0
-10.94	23.14	19.97	-10.93	23.1	20.0	0.0
-2.94	15.08	57.44	-2.91	15.04	57.44	0.0
16.97	-3.88	52.33	16.86	-3.76	52.32	0.0
-8.78	-22.88	-11.93	-8.81	-22.84	-11.95	0.0
-34.48	-27.5	-21.48	-34.5	-27.54	-21.47	0.0
-28.81	-17.6	-7.37	-28.8	-17.6	-7.39	0.0
7.71	22.58	-3.71	7.62	22.64	-3.75	0.0
-0.21	-8.3	26.34	-0.2	-8.16	26.3	0.0
17.68	19.0	46.22	17.62	18.95	46.2	0.0
-38.27	-17.04	-13.21	-38.23	-17.02	-13.23	0.0
-2.62	-20.01	-35.83	-2.55	-20.05	-35.87	0.0
-33.61	-27.29	-34.39	-33.66	-27.36	-34.42	0.0
26.74	-1.39	-28.42	26.73	-1.4	-28.43	0.0
14.12	22.55	32.47	14.12	22.58	32.47	0.0
20.19	23.56	14.67	20.17	23.51	14.66	0.0
30.51	19.67	-17.54	30.44	19.63	-17.52	0.0
3.44	-16.93	-8.58	3.44	-16.96	-8.57	0.0
-0.81	-19.88	-31.55	-0.79	-19.89	-31.55	0.0
29.57	21.19	-5.11	29.61	21.25	-5.11	0.0
36.94	10.59	8.07	37.04	10.61	8.15	0.0
-1.91	-7.64	28.9	-1.94	-7.83	28.95	0.0
34.81	15.78	-8.78	34.78	15.76	-8.79	0.0
13.05	-5.96	56.23	13.02	-5.9	56.23	0.0
15.26	25.6	11.41	15.27	25.63	11.43	0.0
-7.62	-7.78	12.77	-7.65	-7.82	12.78	0.0
-6.16	-21.16	-11.52	-6.16	-21.15	-11.52	0.0
39.72	1.88	-4.24	39.66	1.92	-4.25	0.0
-39.91	-20.03	-18.19	-39.93	-20.04	-18.18	0.0
-3.22	-20.6	-13.23	-3.2	-20.64	-13.21	0.0
31.16	-5.13	11.7	31.15	-5.1	11.68	0.0
-3.41	-22.45	-34.64	-3.46	-22.42	-34.6	0.0
30.22	12.03	16.62	30.24	12.04	16.63	0.0
2.75	8.63	-14.96	2.75	8.66	-14.98	0.0
-17.54	-13.36	-48.68	-17.52	-13.37	-48.76	0.0
-28.08	-12.25	-47.92	-28.09	-12.25	-47.96	0.0
-10.49	-9.65	4.12	-10.47	-9.59	4.09	0.0
18.21	-15.84	-15.31	18.2	-15.86	-15.32	0.0
1.99	-6.91	53.03	1.99	-6.95	53.03	0.0
-43.97	-6.72	-24.94	-44.18	-6.67	-24.98	0.0
12.02	-13.42	-17.33	12.03	-13.45	-17.35	0.0
-1.29	18.32	46.94	-1.37	18.47	46.96	0.0
-11.36	-9.89	2.93	-11.35	-9.88	2.93	0.0
15.97	24.64	-18.65	15.96	24.65	-18.65	0.0
